"V1","V2","V3"
1.02624308601499,0.410045465627732,0.506084674897341
1.60087970602772,0.534114628668035,0.306971576576703
0.968496903141234,0.515914018034989,0.471817719789744
1.48913550067345,0.528877611588933,0.36774412464361
1.81874631386243,0.4417046047319,0.356392954457313
1.49961060359273,0.430633055581029,0.456893772494105
0.92328137420129,0.609065314266358,0.390934679333401
1.56080069270152,0.561486112896751,0.338577552965932
1.31351910991776,0.579595244084138,0.367855296814679
1.4833898561379,0.482989062127396,0.39580278336034
1.29356522918513,0.565284053330436,0.398174731834994
1.19238343096951,0.464460685975883,0.432503584498956
1.33543529543546,0.460259555629631,0.453569859843133
1.27579108646787,0.397019080887135,0.4533090667365
2.09603912007802,0.470936584378005,0.259127609630234
1.86111617191563,0.492057275410298,0.371425502872042
1.35442576518396,0.625198022296641,0.354779581140511
1.29676747016561,0.432231534188513,0.441709249448854
1.87078965909556,0.719159861141868,0.228955852650887
1.33536502084806,0.558862572204323,0.335642869229658
1.07904383036062,0.611213983691715,0.388786016242087
1.55775987403793,0.604086543219614,0.340257585381025
0.870152424062179,0.343829290360818,0.547487647041342
1.41556113402029,0.674414490114324,0.32315866134403
1.14009408092927,0.551240116418171,0.437164952866752
1.69583711749852,0.651707364425471,0.241179565700377
1.17354591590567,0.406265693134565,0.486123919694388
1.00520484082967,0.563847306850248,0.436152693148632
1.26732610037432,0.631021259385844,0.353721925972587
1.08283902664836,0.418395123486015,0.464496215176397
1.54715336934529,0.582619672510778,0.327738486759146
1.11327134572319,0.588839707249449,0.411160191525326
1.57116285255544,0.469205362958392,0.36502716657414
1.77202171532358,0.529877912062881,0.326409851630381
1.0314706152432,0.476539387396222,0.474200898278397
1.46595945727193,0.428110239254673,0.405248102591136
1.4486489125624,0.633091927205173,0.323570228955155
1.18936245766847,0.368403609394734,0.511193933206485
1.57329914888057,0.510898428218937,0.42966977261667
1.52590340980057,0.474700952317117,0.316167127188899
1.25018826785583,0.520688652753747,0.381696983472198
1.34075971188527,0.411495427009717,0.447027752486701
1.12316383672643,0.563629736670007,0.394033978593186
1.05986353868188,0.513399034765731,0.439763507801893
1.16469550995042,0.569468331817779,0.390348110484025
1.02004286596579,0.514912229636303,0.459938882971111
1.23156463593583,0.49648973829594,0.340789441121345
1.07711107546822,0.534549886675663,0.417938761608734
2.17515833679316,0.55301131369781,0.197939262595268
1.07682756896902,0.558910484767151,0.413686576834274
2.01781546933034,0.620881611298277,0.213785304638687
1.68005678410198,0.551127934036714,0.293489750551679
1.43756709116017,0.533494658141507,0.343546883294586
1.34612379886017,0.3425605783106,0.473201344632751
1.69208696915687,0.523589731334925,0.343556273212533
1.60158435582627,0.57303384879408,0.332711277969333
0.765161171349824,0.477998930524537,0.48242177813581
1.5409836960415,0.578606181674646,0.341096545553466
1.59181560279065,0.610541020608857,0.283933847565331
1.22667379017623,0.551014861433859,0.359842996321504
1.14858113578962,0.605920411270665,0.373634493884974
1.91996537138757,0.57563056252949,0.266314534983323
1.82586637425019,0.714756915262807,0.190957277673321
1.44931364174369,0.534669190629675,0.40666388926354
1.38781158193062,0.54741310767789,0.34227021363854
1.19942855321496,0.675803043375659,0.297995441948442
1.29705714979014,0.614294260417174,0.344915100372898
1.16206696802372,0.60965901775125,0.366367735006127
1.56940278326889,0.600974466526043,0.310349555342794
0.986153302979625,0.5223043596698,0.476309386975462
1.08026637004152,0.422796180976957,0.49204607259534
1.56078182331223,0.619249634495315,0.302305601038482
1.33394821211581,0.695072813736721,0.304927186245835
1.24164333221906,0.541960808376061,0.413961027666006
1.24814446314029,0.487689910748424,0.425363511469154
1.95882917764037,0.632840808809706,0.275240398248392
1.65527746326397,0.664766590331131,0.290453588079337
1.39973755533371,0.613904807039572,0.336133622179216
1.2448867229239,0.567038771270232,0.348825537634107
1.63730306792753,0.599827127122459,0.299071021486838
1.1697127724261,0.483687850772296,0.392082823662617
0.82964973748534,0.418767135740657,0.528776729027649
1.35223845025816,0.464777514454054,0.379422155412762
1.56130506989486,0.487063146683599,0.345603282467267
1.17428407888444,0.599686179889912,0.400313391898381
1.41374546755956,0.644829669397039,0.355170330542646
0.91858753729632,0.397793635410447,0.535845684383294
1.2619715158033,0.443683676595542,0.417471322136841
1.2557974593786,0.605253310036176,0.366819019043844
1.53608485996085,0.609291865038075,0.325242581511547
1.31283048592889,0.558557014139451,0.344004650378837
1.45860485767019,0.594474644581351,0.318630318420754
1.49735308416278,0.648533966854642,0.332234240262363
1.3830264400638,0.432344513053392,0.411402841286311
1.88003323840135,0.590723443362017,0.280646725652252
1.20152706671358,0.564625019178395,0.402038785001928
1.23561561609901,0.662465312472136,0.323573723626034
1.24278319492503,0.567286203902222,0.398455219517291
1.63586076136866,0.534272387646704,0.363378775251483
0.957326529406595,0.518004704074443,0.473239393900565
0.865197929950593,0.466648252503302,0.49639642050464
1.82624840959523,0.659459502031412,0.249786267939503
1.53062524810742,0.510348155091066,0.35803494137586
1.16738283554718,0.434708955635446,0.442961033879913
2.10659479764817,0.55152633648865,0.250593906583768
1.51567073642849,0.613901374897283,0.332820107877932
1.3187645115794,0.477617371500889,0.425977950337697
1.5165356457298,0.426464652387627,0.444598936717014
1.57127089330585,0.500715146534697,0.35691723641424
1.52004676715993,0.619156866522834,0.320427781931032
0.985294766162952,0.440515197321569,0.491398545034428
1.38952157280443,0.598402890313202,0.33894963251882
1.25744342391563,0.678985231748993,0.307206683899392
1.32619853134282,0.547276636304524,0.366064456088333
0.747338635608025,0.397250169206222,0.560973355373661
1.13038339747851,0.552292204592252,0.386484282400817
1.13840986815385,0.356017933625265,0.513532087586684
1.1740605808051,0.638942119221133,0.361057880376274
1.37005828034272,0.371283156995865,0.427169029903943
1.7246556431752,0.648414731016821,0.249596133606147
1.69228535336131,0.551900952732634,0.299033626455698
1.70273722795417,0.526317289552836,0.351033965093705
1.11616818090942,0.517524985694374,0.428967157132681
1.41714760676807,0.451004067020177,0.413307981141898
1.22621943379352,0.540442552150337,0.415981212794245
1.30672933661827,0.47552814343993,0.401782696703705
1.04254586268087,0.384753464843527,0.480440268043312
2.00720745012941,0.468899350565069,0.321450124708672
1.59555630470623,0.597314347970981,0.316232782993543
1.59481410540292,0.444400658644399,0.379921199321417
1.15656522644895,0.402517192570018,0.498886167224947
1.50954677233579,0.523607102339905,0.353558993135467
1.50257750256168,0.573185067375664,0.332608504300653
1.76549725070073,0.64434348085255,0.285651626439238
1.4362057714396,0.540396464586299,0.380950224558724
0.921016448734459,0.569457262528261,0.40084858899768
1.01648547128326,0.590286392141292,0.379077595255344
1.62719627961711,0.434797365719447,0.344805605537895
1.39865707737877,0.446063499152371,0.425428484944067
1.32795897647722,0.560160380009957,0.376505393049379
1.08606805374896,0.529447439134396,0.440349106838364
1.08566691561305,0.623310986895112,0.37668901227002
1.42575537869821,0.460939540195957,0.411786925029737
1.15069855942297,0.499166578145742,0.440746062437361
1.70745978901452,0.432906826644221,0.382897841613487
1.28955364088359,0.529754012189325,0.427548660876204
1.3273186759836,0.517326046309522,0.380796397969574
0.936569831732172,0.579565304949701,0.393957434540227
1.59475513351096,0.48272149576759,0.337975058886507
1.62345796808446,0.57391773143014,0.293675579003836
1.11207228297998,0.465388073903536,0.435713425401164
1.41578930671114,0.486212186007179,0.372666838367426
2.00762157503199,0.646269593187947,0.264036232624512
1.23445062070359,0.620014222608222,0.344080357753858
1.35960281587419,0.521274672086201,0.353322341794811
1.34965066288506,0.624326460190326,0.375673532292134
1.52754612020757,0.559899199298884,0.346585230822407
0.956239236859882,0.553209049578225,0.416774281530281
1.46526269182091,0.634580101927358,0.352305388451124
1.54995489595611,0.53413506165328,0.310086658272615
1.71409916642144,0.635081855775838,0.293590898075406
1.49549273253642,0.562220006354143,0.375642119528676
1.08007522472194,0.475602844024356,0.430541155280821
1.88923361558069,0.448749474153563,0.337600494632874
1.57603739792877,0.523880517145385,0.353980238973835
1.41569486914042,0.519819216806046,0.369842071386446
1.12709229220586,0.55493477078664,0.377143041047886
2.07926479499448,0.489850173118712,0.269160552518233
1.57508600119233,0.59838054296548,0.368288669936167
1.4690220667747,0.516721943004541,0.367275350003398
1.41433019489128,0.494265656603302,0.408085906405503
1.35051587678451,0.47414490586159,0.424521283378845
0.887073322385852,0.47976519913564,0.486580705686082
1.74922272028501,0.480515401589308,0.365597649044181
2.01231255170914,0.496921319853281,0.323673965106201
1.36018755964186,0.570875338265961,0.383487641195349
1.19969086104633,0.614108799665933,0.385891104038781
1.20452353028273,0.652378263287706,0.347621728460119
1.34743358212951,0.49997243887306,0.384163928618859
1.89201210515043,0.711921718656219,0.156939050410852
1.39146355400759,0.528460367488961,0.414810680908041
1.10609810605227,0.496582048845983,0.453676659023173
1.12604283335327,0.55664161752198,0.443357388644431
1.18034393224305,0.497008691157388,0.452349384966993
1.19795840495841,0.618286479645135,0.381713387938099
1.28492257248243,0.553614843963955,0.3955572152537
0.853022473666763,0.440975328663049,0.528559533052762
1.93061212803462,0.568328536396501,0.264457045078349
1.32298325842535,0.48695404752534,0.433031751506011
1.33056257659432,0.607886980384142,0.352911766267601
1.48813125526676,0.672825384250189,0.266674905036408
1.35987987032168,0.505977589270116,0.401949664771231
1.81339503557376,0.475276462994898,0.315945546185007
2.00596046606772,0.511064030528343,0.226981177352727
1.30744334508775,0.556622629186091,0.406506515131467
1.84944699411355,0.65838859110729,0.195581449393353
1.64323666248992,0.646559183488508,0.288798697156862
